,FCLTY_NM,INDUTY_NM,ROAD_NM_SIGNGU_NM,FCLTY_LA,FCLTY_LO
440,하리 축구장,간이운동장,완주군,35.89677049031445,127.09862533543956
441,한숲 아파트,간이운동장,동구,36.3117696265,127.45480709
442,함송 족구장,기타시설,시흥시,37.36620836407689,126.73220613033496
443,함송 족구장,기타시설,시흥시,37.36620836407689,126.73220613033496
444,함송 풋살장,기타시설,시흥시,37.36620836407689,126.73220613033496
445,함열 소공원,간이운동장,익산시,36.076945,126.966306
446,향청 농구장,간이운동장,화순군,35.0620348163,126.9849154598
447,현덕 족구장,기타시설,평택시,36.96644505345988,126.92146054038952
448,현암 아파트,간이운동장,동구,36.3117696265,127.45480709
449,용문 탁구장,체육관,양평군,37.489945575,127.6061530448
450,청룡 아파트,간이운동장,동구,36.3117696265,127.45480709
451,초월 용수리,간이운동장,광주시,37.3760381115296,127.305337403376
452,만곡 경로당 앞,간이운동장,옥천군,36.3786263535,127.67051714
453,본동 경로당 앞,간이운동장,옥천군,36.4287397706,127.641949766
454,장동 소공원 옆,간이운동장,광양시,34.9858657326,127.705782141
455,학촌 경로당 앞,간이운동장,옥천군,36.3758887016,127.672749153
456,조양 경로당 옆 쉼터,간이운동장,경주시,35.7835127078132,129.277521506177
457,수곡 경로당 옆 체육시설,간이운동장,포항시 북구,36.1162113633475,129.171847465861
458,감포 축구장 및 게이트볼장 옆,간이운동장,경주시,35.8023298930472,129.492563773288
470,백사 다목적 광장,간이운동장,강진군,34.497385,126.794436
471,흥룡 어린이 공원,간이운동장,동구,36.3117696265,127.45480709
472,금일 척치리 간이 운동기구,간이운동장,완도군,34.3631895682,127.0269943117
473,죽림 임내숲 동네 체육시설,간이운동장,사천시,34.9680022606943,128.065510018522
474,가창 단산리 쉼터 동네체육시설,간이운동장,달성군,35.768454783,128.6599963471
475,갑을 아파트 마을 야외운동기구,간이운동장,진천군,36.9410673791,127.4290768108
476,두심 만남의 광장 야외운동기구,간이운동장,합천군,35.4858724648,128.0243307001
477,봉동 신성리 족구장,간이운동장,완주군,35.92319621126395,127.16358808590677
478,삼가 백악산 등산로,간이운동장,합천군,35.404371,128.126172
479,서삼 말바우 소공원,간이운동장,안동시,36.6829041036,128.7586550392
480,양양 사이클 경기장,간이운동장,양양군,38.060828,128.658105
481,왕산 다목적 광장내,간이운동장,강릉시,37.666879,128.79476
482,초월 용수리 풋살장,간이운동장,광주시,0.0,0.0
483,춘양 할머니 경로당,간이운동장,봉화군,36.938081393795386,128.91302941710987
484,태평 배수지 족구장,기타시설,성남시 수정구,36.49787652957536,127.2654340155254
485,양지 배수지 축구장,축구장,성남시 수정구,37.4624607830806,127.161511413202
486,부귀 황금리 전천후 게이트볼장,전천후게이트볼장,진안군,35.85585671591816,127.3936555206054
488,청하 상대리 마을숲 야외운동기구,간이운동장,포항시,36.19022712913627,129.321662222922
489,갈산 오두리 체육공원,간이운동장,홍성군,36.601646,126.518442
490,개승 소공원 운동시설,간이운동장,의령군,35.3727372367954,128.241004017038
491,교동 원대재 체육시설,간이운동장,강릉시,37.760644,128.885301
492,구평 다목적 체육시설,간이운동장,구미시,36.092734,128.434318
493,구평 봉두암 체육시설,간이운동장,구미시,36.084919,128.427732
494,내리 경로당 체육시설,간이운동장,영월군,37.1081982426,128.6745584597
495,동명 성황당 동네체육,간이운동장,속초시,38.2135352497,128.5969699535
496,병천 상봉산 체육시설,간이운동장,천안시 동남구,36.767563,127.299534
497,살미 신매리 체육시설,간이운동장,충주시,36.918765925265,128.004437142705
498,살미 토계리 체육시설,간이운동장,충주시,36.8974748452328,127.919793354957
499,삼익 아파트 체육시설,간이운동장,고성군,38.379213,128.47817
500,상전 다목적 실내구장,체육관,진안군,35.822745841355605,127.48685907101958
501,신리 등산로 운동기구,간이운동장,칠곡군,35.961872081455624,128.48322434525156
502,안천 다목적 멀티구장,간이운동장,진안군,35.8970525877,127.5501036693
503,야외 고정식 운동기구,간이운동장,이천시,37.272387,127.35324
504,영주 배수지 체육공원,간이운동장,중구,35.113059,129.034657
505,외기 경로당 체육시설,간이운동장,신안군,34.8956656195,126.030735721
506,은하 화봉리 체육공원,간이운동장,홍성군,36.520274,126.607293
507,이화 등산로 체육시설,간이운동장,북구,35.6705942292,129.3718152532
508,작산 소공원 체육시설,간이운동장,영천시,35.9425542058924,128.954607427814
509,장곡 오서산 체육공원,간이운동장,홍성군,36.473288,126.6745
510,철암 남동교 체육시설,간이운동장,태백시,37.1092388967,129.0356554181
511,철암 신설동 체육공원,간이운동장,태백시,37.1138342056,129.03771336
512,철암 피네골 체육시설,간이운동장,태백시,37.1099772097,129.0346313027
513,하탑 경로당 체육시설,간이운동장,신안군,35.0354110726,126.191301829
514,문곡 청소년 문화의집 체육시설,간이운동장,태백시,37.1194876217,129.0050053692
515,병천 가전리 가로공원 체육시설,간이운동장,천안시 동남구,36.765866,127.286278
516,병천 탑원리 가로공원 체육시설,간이운동장,천안시 동남구,36.764583,127.305414
517,도로 개설지 녹지쉼터 체력단련시설,간이운동장,통영시,34.847435,128.412894
518,소태 중청리 체육시설(가청마을),간이운동장,충주시,37.099659212,127.8526387068
519,소태 중청리 체육시설(하청마을),간이운동장,충주시,37.0932442647,127.8465379539
520,군남 전천후 게이트볼장,전천후게이트볼장,영암군,34.7789052592,126.610716472
521,내리 전천후 게이트볼장,전천후게이트볼장,강화군,37.6344446507,126.4043305034
522,문현 전천후 게이트볼장,전천후게이트볼장,강화군,37.658559715,126.4647821111
523,백운 전천후 게이트볼장,전천후게이트볼장,진안군,35.69436920552429,127.40009484803883
524,부귀 전천후 게이트볼장,전천후게이트볼장,진안군,35.83546536437413,127.36081586232343
525,부귀 전천후 게이트볼장,간이운동장,진안군,35.8354651384,127.3608911232
526,북면 전천후 게이트볼장,전천후게이트볼장,영월군,37.253512982796096,128.4567415571052
527,비봉 구포리 배드민턴장,기타시설,화성시,37.2410108192196,126.884168436163
528,삼호 전천후 게이트볼장,전천후게이트볼장,영암군,34.7526392992,126.4713468643
529,상전 전천후 게이트볼장,전천후게이트볼장,진안군,35.822745841355605,127.48685907101958
530,석항 전천후 게이트볼장,전천후게이트볼장,영월군,37.19903993078493,128.61534427151406
531,성수 전천후 게이트볼장,전천후게이트볼장,진안군,35.70861240086971,127.32350745378692
532,성수 전천후 게이트볼장,간이운동장,진안군,35.7088212206,127.3236099613
533,소태 오량리 생활체육장,간이운동장,충주시,37.1228763082,127.8472279114
534,송도 갈바람 어린이공원,간이운동장,포항시,36.02592668800162,129.37861916356022
535,신성 전천후 게이트볼장,전천후게이트볼장,강화군,37.6631459481,126.505726765
536,신촌 공지천 게이트볼장,간이운동장,춘천시,37.851209,127.773935
537,쌍용 전천후 게이트볼장,전천후게이트볼장,영월군,37.179691893,128.3200589872
538,안천 전천후 게이트볼장,간이운동장,진안군,35.8955002878,127.5490030329
539,안천 전천후 게이트볼장,전천후게이트볼장,진안군,35.89539477536524,127.54921496685394
540,영보 전천후 게이트볼장,전천후게이트볼장,영암군,34.8279858974,126.7277624098
541,영북 운천리 게이트볼장,전천후게이트볼장,포천시,38.084974500556,127.273795848866
542,옥천 옥각리 배드민턴장,간이운동장,옥천군,36.3185623655,127.555148635
543,왕산 도마리 게이트볼장,간이운동장,강릉시,37.662184,128.847832
544,용담 전천후 게이트볼장,전천후게이트볼장,진안군,35.96711595042356,127.51980958192516
545,음봉 산동리 게이트볼장,간이운동장,아산시,36.830367,127.095114
546,정천 전천후 게이트볼장,전천후게이트볼장,진안군,35.872964316425794,127.42889506193808
547,주천 전천후 게이트볼장,전천후게이트볼장,진안군,35.974769612839665,127.42644268698352
548,주천 전천후 게이트볼장,간이운동장,진안군,35.9746763122,127.4263224423
549,진안 전천후 게이트볼장,간이운동장,진안군,35.7881839854,127.4272710119
550,진안 전천후 게이트볼장,전천후게이트볼장,진안군,35.78774729700314,127.42841904735528
551,진위 동천리 게이트볼장,간이운동장,평택시,37.104547,127.099058
552,차황 금포림 게이트볼장,기타시설,산청군,35.4873742400088,127.930060005728
553,청하 미남리 게이트볼장,전천후게이트볼장,포항시,36.1944208828,129.341878439
554,청하 유계리 게이트볼장,전천후게이트볼장,포항시 북구,36.1940278859,129.3049589923
555,태평 배수지 게이트볼장,전천후게이트볼장,성남시 수정구,36.49787652957536,127.2654340155254
556,팽성 본정리 게이트볼장,간이운동장,평택시,36.949539,127.013237
557,하노 전천후 게이트볼장,전천후게이트볼장,진안군,35.856458313,127.5646224556
558,하리 전천후 게이트볼장,전천후게이트볼장,강화군,37.725298637,126.2959136753
559,흥해 곡강천 파크골프장,기타시설,포항시,36.1185623559748,129.333461571145
560,영암 전천후 게이트볼장,전천후게이트볼장,영암군,34.8043038488109,126.70445806465248
561,동향 전천후 게이트볼장(+야외),전천후게이트볼장,진안군,35.829365417122666,127.5610970969542
562,마령 전천후 게이트볼장(+야외),전천후게이트볼장,진안군,35.7252900122503,127.36492953957178
563,소태 오량리 생활체육장(테니스장),간이운동장,충주시,37.1098059973,127.8474602935
564,개포 신음리 동네체육시설,간이운동장,예천군,36.594171,128.373571
565,거기 삼거대 생활체육시설,간이운동장,거창군,35.749321,127.931139
566,국동 떡샘골 동네체육시설,간이운동장,여수시,34.7329148847,127.717823362
567,군외 사후도 간이운동기구,간이운동장,완도군,34.3965912871,126.7397549895
568,극동 약수터 동네체육시설,간이운동장,양주시,37.824854,127.039963
569,금평 야소골 체력단련시설,간이운동장,통영시,34.806102,128.398791
570,금평 야소정 체력단련시설,간이운동장,통영시,34.809812,128.403128
571,남면 나발도 동네체육시설,간이운동장,여수시,34.5728632098129,127.739471897733
572,남면 화태리 동네체육시설,간이운동장,여수시,34.5870997472,127.729319522
573,동곡 유계동 동네체육시설,간이운동장,광산구,35.100099163704705,126.78849364722592
574,동상 신월리 마을체육시설,간이운동장,완주군,35.93871265898228,127.29307289609692
575,백수 이민촌 야외운동기구,간이운동장,영광군,35.2720268193,126.3917630926
576,범골 배수지 체력단련시설,간이운동장,통영시,34.8948196342,128.3503489844
577,북산 등산로 생활체육시설,간이운동장,진도군,34.4927771436,126.2638903429
578,북산 등산로 생활체육시설,간이운동장,진도군,34.4927771436,126.2638903429
579,삼도 도덕동 동네체육시설,간이운동장,광산구,35.162597487523,126.700409498816
580,상리 소공원 야외운동기구,간이운동장,양구군,38.103954143,127.9900012717
581,신동 산책로 생활체육시설,간이운동장,춘천시,37.925905,127.73344
582,염산 설도항 야외운동기구,간이운동장,영광군,35.2111772047,126.3742720399
583,영광 관람산 야외운동기구,간이운동장,영광군,35.2813030927,126.5172520639
